rms_x,peak_x,crest_x,kurtosis_x,std_x,mean_abs_x,dominant_freq_x,dominant_amp_x,spectral_energy_x,spectral_centroid_x,spectral_bandwidth_x,rms_y,peak_y,crest_y,kurtosis_y,std_y,mean_abs_y,dominant_freq_y,dominant_amp_y,spectral_energy_y,spectral_centroid_y,spectral_bandwidth_y,rms_z,peak_z,crest_z,kurtosis_z,std_z,mean_abs_z,dominant_freq_z,dominant_amp_z,spectral_energy_z,spectral_centroid_z,spectral_bandwidth_z,label
7920.700103703744,11372.0,1.435731671583225,-0.26533566922026486,1412.642897375473,7793.7109375,5,570214.0581522625,1046244161752.0,0.08616102699554001,0.12559665041689896,2526.355596235972,3548.0,1.4043945378418543,-0.2817245004530564,425.5393778838612,2490.2587890625,2,165918.5540448922,94939648318.99998,0.08054484281015009,0.123120371179438,3481.133559683047,5767.0,1.6566442801249712,0.8278041237800577,697.8732484914756,3410.4638671875,2,316004.5107710472,255341795755.00003,0.08709977484443324,0.12477376137288097,normal
7845.402022181428,11320.0,1.4428833561358343,-0.05521675800072634,1276.8757764095983,7740.7958984375,5,515286.1921946812,854805201922.9999,0.07900978768078555,0.12331640046433737,2555.8995072216017,3730.0,1.459368801261951,-0.14007114125336395,430.20536688840247,2519.43359375,5,160114.41591753223,97033400774.0,0.07660246365266687,0.12151204193136704,3577.2910110220364,5009.0,1.4002215599923817,-0.5190322709771991,574.943703224945,3530.7861328125,2,202278.20417939514,173308508466.99997,0.08513476652530486,0.12478243118709788,normal
7774.931938319963,10963.0,1.4100444977488673,0.011709950394929614,1213.6850908325146,7679.6181640625,5,415662.7554709838,772292695994.9999,0.07521223056480822,0.1201305458740076,2621.024614587478,3984.0,1.5200162477783674,0.5946807988254976,421.3064659862488,2586.9423828125,2,137979.22746596465,93060656507.0,0.07736799887672888,0.12128495016161236,3420.5577306159535,5748.0,1.6804277117009614,1.2514714897780195,617.0860641455987,3364.4345703125,2,220970.67679995185,199645523431.00003,0.08385545182955255,0.12452796553641257,normal
7603.947437279288,10409.0,1.3688942599693148,-0.4599744325829045,1305.0593519255513,7491.1171875,5,503989.8015198642,892955233880.0001,0.07422626266463572,0.1192351496008444,2633.3379813134743,3670.0,1.3936684261734806,-0.37151138676208184,460.25294817757805,2592.8046875,2,159633.14093480303,111061168766.00002,0.07417131279091142,0.11922017173615754,3350.916206625902,5212.0,1.5553955033832545,0.7546337962558423,564.2735527473973,3303.064453125,5,194244.68671299616,166935603068.0,0.08271976288526901,0.12337310823803532,normal
8222.346481100965,11672.0,1.4195461145827473,0.46616056455432675,1687.3068666875247,8047.3583984375,5,620636.8409386851,1492634421487.0002,0.10232231360420474,0.12887807996719358,2832.3258374371517,4014.0,1.417209823440404,0.7927098120928235,564.589722198242,2775.4833984375,2,199184.4722348016,167120981855.0,0.10275417534576205,0.12882101042572333,3552.9134310636973,5142.0,1.447262957504864,0.6683347089692369,648.5548827764443,3493.2177734375,5,243896.0489360787,220527768478.99997,0.11804802856181044,0.13264431848832273,normal
6759.054623345427,11417.0,1.6891415495543223,-1.0357715906610043,2625.939482221635,6228.1025390625,1,1055996.7511163391,3615243542139.0,0.08724141150440606,0.12682706841562888,2378.2310076159415,4155.0,1.7470968912162916,-1.0352008819696252,924.4682516910283,2191.1962890625,1,390790.9851542018,448076326078.99994,0.08475903954999164,0.12505274063149724,3042.804546115208,5036.0,1.6550520822737476,-1.0410778088569348,1164.7497715913967,2811.052734375,1,509728.1046915386,711264835595.9999,0.08946479293181606,0.12523152763333664,normal
7774.537828971029,11267.0,1.449217978979363,-0.11885783423691487,1367.356304271746,7653.3505859375,5,486112.33189735725,980237670339.0001,0.09499464019011787,0.12580919661734372,2745.790142355999,4137.0,1.506670133373808,0.7002398404524284,463.69618752322936,2706.353515625,2,156183.1873721548,112728814604.0,0.09550987047971847,0.12605375004462618,3510.6854521232744,5789.0,1.6489657301820626,1.823863559071616,645.7612784770894,3450.783203125,2,224832.07020146854,218631514636.00003,0.09579396026517485,0.1259981540687856,normal
6501.777454088997,11071.0,1.7027651404828381,-1.3785023617279875,2649.163514910232,5937.595703125,1,1288049.2878431932,3679475742494.0,0.07031136205653642,0.1179496243881969,2270.642251517178,3938.0,1.7343110731638776,-1.293728722317002,913.6480245503407,2078.716796875,1,447647.3285958242,437648862142.0,0.07432059512150196,0.12028246269576234,2895.0891375323513,5206.0,1.7982175168662922,-1.3299418450191705,1119.7292298355685,2669.7841796875,1,612864.5785783078,657347652487.0,0.0778349595867476,0.12185843822806358,normal
7842.645282078478,12454.0,1.587984608772132,0.012474242480510878,1573.826660838787,7683.1083984375,4,639946.2940073678,1298619282587.0,0.0804901964255973,0.12177940054260954,2740.9390829860895,4203.0,1.5334160565951296,0.1315136602589626,517.8361262620728,2691.578125,4,200830.34335604386,140589762432.0,0.07933294927651749,0.1208307579117828,3453.467507335019,5051.0,1.4625879610194361,0.1112470918204087,633.902030640801,3394.791015625,4,249537.71593777573,210673948174.0,0.08400937920688879,0.12372736702295595,normal
7609.255736360037,10582.0,1.3906747738067224,-0.3585603327488447,1230.8246121754673,7509.05078125,4,509512.9211526213,794256276119.9998,0.09501939969752646,0.1272240463404622,2652.0931335942582,3718.0,1.4019115516358838,-0.0521895454638619,394.77968519980664,2622.5458984375,4,135223.76988475057,81710453683.0,0.09617314178496701,0.12720000375405016,3255.5339687791616,4540.0,1.394548496049795,0.023969812453215944,448.76594236739953,3224.455078125,7,174663.35478440227,105586779452.00002,0.09884151020776097,0.1282916382548324,normal
